Incident_ID,Year,Country,Category,Fatality_Count,Witness_Reliability,Circumstances
4544,1975,Japan,Mechanical Failure,1,0.88,Details regarding the unusual nature of the event.
4545,1913,Germany,Scientific Experiment,1,0.3,Details regarding the unusual nature of the event.
4546,1545,Australia,Absurd Bad Luck,2,0.52,Details regarding the unusual nature of the event.
4547,2013,USA,Supernatural Claim,1,0.19,Details regarding the unusual nature of the event.
4548,1830,USA,Mechanical Failure,1,0.16,Details regarding the unusual nature of the event.
4549,1967,Russia,Historical Misconception,1,0.66,Details regarding the unusual nature of the event.
4550,1835,Italy,Scientific Experiment,1,0.1,Details regarding the unusual nature of the event.
4551,1942,Germany,Culinary Mishap,1,0.21,Details regarding the unusual nature of the event.
4552,1552,USA,Historical Misconception,1,0.21,Details regarding the unusual nature of the event.
4553,1779,USA,Culinary Mishap,3,0.41,Details regarding the unusual nature of the event.
4554,1776,Egypt,Scientific Experiment,2,0.79,Details regarding the unusual nature of the event.
4555,2008,Australia,Historical Misconception,1,0.85,Details regarding the unusual nature of the event.
4556,1555,Australia,Mechanical Failure,1,0.42,Details regarding the unusual nature of the event.
4557,1928,Japan,Historical Misconception,1,0.91,Details regarding the unusual nature of the event.
4558,1673,Japan,Absurd Bad Luck,1,0.13,Details regarding the unusual nature of the event.
4559,2009,Germany,Scientific Experiment,1,0.74,Details regarding the unusual nature of the event.
4560,1893,USA,Absurd Bad Luck,1,0.69,Details regarding the unusual nature of the event.
4561,1885,Brazil,Mechanical Failure,1,0.39,Details regarding the unusual nature of the event.
4562,1788,Australia,Historical Misconception,1,0.32,Details regarding the unusual nature of the event.
4563,1760,Germany,Absurd Bad Luck,1,0.67,Details regarding the unusual nature of the event.
4564,1738,United Kingdom,Animal Related,1,0.53,Details regarding the unusual nature of the event.
4565,1873,United Kingdom,Animal Related,1,0.35,Details regarding the unusual nature of the event.
4566,1796,Russia,Historical Misconception,3,0.99,Details regarding the unusual nature of the event.
4567,1943,Egypt,Absurd Bad Luck,1,0.55,Details regarding the unusual nature of the event.
4568,1696,Japan,Culinary Mishap,1,0.96,Details regarding the unusual nature of the event.
4569,1679,Italy,Scientific Experiment,1,0.17,Details regarding the unusual nature of the event.
4570,1675,USA,Historical Misconception,1,0.77,Details regarding the unusual nature of the event.
4571,1698,Russia,Historical Misconception,1,0.89,Details regarding the unusual nature of the event.
4572,1893,Russia,Mechanical Failure,1,0.22,Details regarding the unusual nature of the event.
4573,1665,United Kingdom,Culinary Mishap,2,0.37,Details regarding the unusual nature of the event.
4574,1871,USA,Supernatural Claim,1,0.8,Details regarding the unusual nature of the event.
4575,1988,Japan,Absurd Bad Luck,1,0.14,Details regarding the unusual nature of the event.
4576,1717,Brazil,Animal Related,1,0.54,Details regarding the unusual nature of the event.
4577,1767,Brazil,Supernatural Claim,1,0.82,Details regarding the unusual nature of the event.
4578,1791,Egypt,Culinary Mishap,2,0.72,Details regarding the unusual nature of the event.
4579,1587,Germany,Mechanical Failure,1,0.12,Details regarding the unusual nature of the event.
4580,1958,Germany,Historical Misconception,1,0.33,Details regarding the unusual nature of the event.
4581,1517,Russia,Absurd Bad Luck,1,0.18,Details regarding the unusual nature of the event.
4582,1562,Japan,Scientific Experiment,3,0.15,Details regarding the unusual nature of the event.
4583,1978,Australia,Culinary Mishap,1,0.92,Details regarding the unusual nature of the event.
4584,1936,Russia,Mechanical Failure,1,0.31,Details regarding the unusual nature of the event.
4585,1676,Russia,Culinary Mishap,1,0.21,Details regarding the unusual nature of the event.
4586,1998,Brazil,Animal Related,1,0.27,Details regarding the unusual nature of the event.
4587,1695,USA,Absurd Bad Luck,1,0.27,Details regarding the unusual nature of the event.
4588,1679,Italy,Mechanical Failure,1,0.31,Details regarding the unusual nature of the event.
4589,1864,Egypt,Culinary Mishap,10,0.22,Details regarding the unusual nature of the event.
4590,1987,Australia,Animal Related,1,0.19,Details regarding the unusual nature of the event.
4591,1889,Egypt,Absurd Bad Luck,1,0.33,Details regarding the unusual nature of the event.
4592,1955,Italy,Mechanical Failure,2,0.82,Details regarding the unusual nature of the event.
4593,1807,Australia,Absurd Bad Luck,3,0.73,Details regarding the unusual nature of the event.
4594,1527,USA,Culinary Mishap,1,0.67,Details regarding the unusual nature of the event.
4595,1647,Australia,Mechanical Failure,1,0.5,Details regarding the unusual nature of the event.
4596,1864,Germany,Mechanical Failure,1,0.19,Details regarding the unusual nature of the event.
4597,1571,Egypt,Absurd Bad Luck,1,0.86,Details regarding the unusual nature of the event.
4598,1825,Germany,Supernatural Claim,1,0.38,Details regarding the unusual nature of the event.
4599,1621,Germany,Animal Related,1,0.17,Details regarding the unusual nature of the event.
4600,1519,Russia,Historical Misconception,1,0.47,Details regarding the unusual nature of the event.
4601,1632,Egypt,Supernatural Claim,1,0.6,Details regarding the unusual nature of the event.
4602,1605,Australia,Mechanical Failure,1,0.62,Details regarding the unusual nature of the event.
4603,1838,Brazil,Mechanical Failure,10,0.35,Details regarding the unusual nature of the event.
4604,1599,Italy,Absurd Bad Luck,1,0.28,Details regarding the unusual nature of the event.
4605,1885,USA,Animal Related,1,0.14,Details regarding the unusual nature of the event.
4606,1992,Australia,Historical Misconception,1,0.79,Details regarding the unusual nature of the event.
4607,1947,Italy,Animal Related,1,0.42,Details regarding the unusual nature of the event.
4608,1526,Australia,Culinary Mishap,50,0.97,Details regarding the unusual nature of the event.
4609,1821,Japan,Scientific Experiment,1,0.98,Details regarding the unusual nature of the event.
4610,1914,United Kingdom,Scientific Experiment,1,0.35,Details regarding the unusual nature of the event.
4611,1769,Italy,Absurd Bad Luck,1,0.76,Details regarding the unusual nature of the event.
4612,1846,Japan,Animal Related,1,0.48,Details regarding the unusual nature of the event.
4613,1813,Germany,Supernatural Claim,1,0.49,Details regarding the unusual nature of the event.
4614,1539,Russia,Historical Misconception,1,0.91,Details regarding the unusual nature of the event.
4615,1541,USA,Historical Misconception,1,0.12,Details regarding the unusual nature of the event.
4616,1855,Egypt,Supernatural Claim,1,0.81,Details regarding the unusual nature of the event.
4617,1880,USA,Culinary Mishap,1,0.74,Details regarding the unusual nature of the event.
4618,1978,USA,Historical Misconception,1,0.35,Details regarding the unusual nature of the event.
4619,1582,Germany,Absurd Bad Luck,1,0.31,Details regarding the unusual nature of the event.
4620,1732,Egypt,Scientific Experiment,1,0.36,Details regarding the unusual nature of the event.
4621,1884,Germany,Supernatural Claim,1,0.31,Details regarding the unusual nature of the event.
4622,1626,Russia,Scientific Experiment,1,0.48,Details regarding the unusual nature of the event.
4623,1841,Russia,Supernatural Claim,1,0.75,Details regarding the unusual nature of the event.
4624,1773,USA,Mechanical Failure,1,0.49,Details regarding the unusual nature of the event.
4625,1942,Australia,Mechanical Failure,1,0.72,Details regarding the unusual nature of the event.
4626,1865,Brazil,Culinary Mishap,1,0.29,Details regarding the unusual nature of the event.
4627,1532,USA,Scientific Experiment,1,0.98,Details regarding the unusual nature of the event.
4628,1921,USA,Absurd Bad Luck,1,0.51,Details regarding the unusual nature of the event.
4629,1701,Australia,Supernatural Claim,1,0.86,Details regarding the unusual nature of the event.
4630,1941,Egypt,Historical Misconception,2,0.11,Details regarding the unusual nature of the event.
4631,1847,Italy,Animal Related,1,0.24,Details regarding the unusual nature of the event.
4632,1757,Japan,Mechanical Failure,1,0.85,Details regarding the unusual nature of the event.
4633,2011,Brazil,Animal Related,2,0.49,Details regarding the unusual nature of the event.
4634,1593,Germany,Culinary Mishap,1,0.91,Details regarding the unusual nature of the event.
4635,1652,USA,Mechanical Failure,1,0.2,Details regarding the unusual nature of the event.
4636,1564,Egypt,Supernatural Claim,1,0.79,Details regarding the unusual nature of the event.
4637,1805,Japan,Scientific Experiment,3,0.38,Details regarding the unusual nature of the event.
4638,1809,Australia,Animal Related,2,0.81,Details regarding the unusual nature of the event.
4639,1695,Russia,Supernatural Claim,1,0.27,Details regarding the unusual nature of the event.
4640,1687,United Kingdom,Supernatural Claim,1,0.42,Details regarding the unusual nature of the event.
4641,1752,Brazil,Absurd Bad Luck,1,0.29,Details regarding the unusual nature of the event.
4642,1512,Japan,Supernatural Claim,1,0.68,Details regarding the unusual nature of the event.
4643,1622,Australia,Supernatural Claim,1,0.9,Details regarding the unusual nature of the event.
4644,1743,Italy,Absurd Bad Luck,1,0.87,Details regarding the unusual nature of the event.
4645,1927,USA,Supernatural Claim,1,0.77,Details regarding the unusual nature of the event.
4646,1729,Brazil,Historical Misconception,1,0.43,Details regarding the unusual nature of the event.
4647,1747,United Kingdom,Supernatural Claim,2,0.55,Details regarding the unusual nature of the event.
4648,1533,Brazil,Supernatural Claim,1,0.58,Details regarding the unusual nature of the event.
4649,1718,Japan,Culinary Mishap,1,0.32,Details regarding the unusual nature of the event.
4650,2006,Germany,Absurd Bad Luck,1,0.67,Details regarding the unusual nature of the event.
4651,1930,Brazil,Historical Misconception,1,0.14,Details regarding the unusual nature of the event.
4652,1711,Germany,Supernatural Claim,1,0.62,Details regarding the unusual nature of the event.
4653,1617,Australia,Supernatural Claim,1,0.44,Details regarding the unusual nature of the event.
4654,1973,United Kingdom,Absurd Bad Luck,1,0.94,Details regarding the unusual nature of the event.
4655,1780,Australia,Mechanical Failure,2,0.78,Details regarding the unusual nature of the event.
4656,1982,Brazil,Animal Related,1,0.43,Details regarding the unusual nature of the event.
4657,1824,USA,Animal Related,1,0.15,Details regarding the unusual nature of the event.
4658,1868,USA,Mechanical Failure,1,0.62,Details regarding the unusual nature of the event.
4659,1575,Germany,Absurd Bad Luck,1,0.42,Details regarding the unusual nature of the event.
4660,1627,Australia,Historical Misconception,1,0.56,Details regarding the unusual nature of the event.
4661,1515,Italy,Culinary Mishap,1,0.28,Details regarding the unusual nature of the event.
4662,2021,Egypt,Absurd Bad Luck,1,0.76,Details regarding the unusual nature of the event.
4663,1580,Brazil,Animal Related,2,0.99,Details regarding the unusual nature of the event.
4664,1776,Germany,Animal Related,1,0.22,Details regarding the unusual nature of the event.
4665,1601,Russia,Absurd Bad Luck,1,0.85,Details regarding the unusual nature of the event.
4666,1709,Brazil,Culinary Mishap,1,0.56,Details regarding the unusual nature of the event.
4667,1879,Japan,Historical Misconception,1,0.13,Details regarding the unusual nature of the event.
4668,1944,Germany,Culinary Mishap,1,0.9,Details regarding the unusual nature of the event.
4669,1856,Egypt,Animal Related,1,0.14,Details regarding the unusual nature of the event.
4670,1689,Australia,Absurd Bad Luck,1,0.44,Details regarding the unusual nature of the event.
4671,1833,Egypt,Historical Misconception,1,0.98,Details regarding the unusual nature of the event.
4672,1746,Brazil,Culinary Mishap,1,0.16,Details regarding the unusual nature of the event.
4673,1541,United Kingdom,Absurd Bad Luck,1,0.88,Details regarding the unusual nature of the event.
4674,1522,USA,Mechanical Failure,1,0.2,Details regarding the unusual nature of the event.
4675,2022,USA,Supernatural Claim,1,0.52,Details regarding the unusual nature of the event.
4676,1599,Japan,Historical Misconception,1,0.7,Details regarding the unusual nature of the event.
4677,1864,Russia,Mechanical Failure,1,0.25,Details regarding the unusual nature of the event.
4678,1637,United Kingdom,Animal Related,1,0.66,Details regarding the unusual nature of the event.
4679,1751,Russia,Animal Related,3,0.86,Details regarding the unusual nature of the event.
4680,1626,Germany,Mechanical Failure,1,0.41,Details regarding the unusual nature of the event.
4681,1581,Japan,Mechanical Failure,1,0.95,Details regarding the unusual nature of the event.
4682,1706,Brazil,Animal Related,1,0.27,Details regarding the unusual nature of the event.
